[ 2017-02-24T00:00:01+08:00 ] /static/fonts/glyphicons-halflings-regular.woff | INFO: Tag[ route_check ] --START--
[ 2017-02-24T19:00:53+08:00 ] /js/Style/32.gif | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/32.gif | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T19:00:53+08:00 ] /js/Style/32.gif | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/32.gif | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/32.gif | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/32.gif | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/32.gif | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/32.gif | INFO: Tag[ view_end ] --START--
[ 2017-02-24T19:00:53+08:00 ] /js/Style/32.gif | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/32.gif | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ route_check ] --START--
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | SQL: SELECT `id` FROM `pay_user` WHERE mypayurlname='js/Style/31.gif' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ view_template ] --START--
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ view_end ] --START--
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:53+08:00 ] /js/Style/31.gif | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ route_check ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | SQL: SELECT `id` FROM `pay_user` WHERE mypayurlname='js/Style/33.gif' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ view_template ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ view_end ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/33.gif | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ route_check ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | SQL: SELECT `id` FROM `pay_user` WHERE mypayurlname='js/Style/32.gif' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ view_template ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ view_end ] --START--
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /js/Style/32.gif | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.015625s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.015625s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | NOTIC: [8] Undefined offset: 1 Action.class.php 第 233 行.
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | SQL: SELECT `title` FROM `pay_newlist` WHERE id=137 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | SQL: SELECT `content` FROM `pay_newlist` WHERE id=137 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | SQL: SELECT `zt` FROM `pay_newlist` WHERE id=137 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | SQL: SELECT `datetime` FROM `pay_newlist` WHERE id=137 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | NOTIC: [8] Undefined variable: type IndexAction.class.php 第 184 行.
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ view_template ] --START--
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Run ShowRuntime Behavior [ RunTime:0.015625s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:54+08:00 ] /User_Index_sjtggshow_newsid_137.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | SQL: SHOW COLUMNS FROM `pay_newlist` [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_newlist` WHERE type = 2 and zt = 0 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | SQL: SELECT * FROM `pay_newlist` WHERE type = 2 and zt = 0 ORDER BY datetime desc LIMIT 0,15   [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --START--
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.015625s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:00:57+08:00 ] /User_Index_sjtgg.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ route_check ] --START--
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | SQL: SHOW COLUMNS FROM `pay_user` [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | SQL: SELECT `id` FROM `pay_user` WHERE mypayurlname='js/Style/31.gif' LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ view_template ] --START--
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ view_end ] --START--
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:00+08:00 ] /js/Style/31.gif | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | SQL: SHOW COLUMNS FROM `pay_dldate` [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | SQL: SELECT COUNT(*) AS tp_count FROM `pay_dldate` WHERE UserID=297 LIMIT 1   [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | SQL: SELECT * FROM `pay_dldate` WHERE UserID=297 ORDER BY dldate desc LIMIT 0,20   [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_template ] --START--
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Run ParseTemplate Behavior [ RunTime:0.015625s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.015625s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Run ContentReplace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:02+08:00 ] /User_Index_dllist.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | SQL: SHOW COLUMNS FROM `pay_usersafetyinformation` [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | SQL: SELECT * FROM `pay_usersafetyinformation` WHERE UserID=297  [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ view_template ] --START--
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Run LocationTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ view_template ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ view_parse ] --START--
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Run ParseTemplate Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ view_parse ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ view_filter ] --START--
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Run ContentReplace Behavior [ RunTime:0.015625s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Run TokenBuild Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Run ShowRuntime Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ view_filter ] --END-- [ RunTime:0.015625s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ view_end ] --START--
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Run ShowPageTrace Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:03+08:00 ] /User_Index_aqxx.html | INFO: Tag[ view_end ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:05+08:00 ] /User_Index_aqxx.html | INFO: Tag[ route_check ] --START--
[ 2017-02-24T19:01:05+08:00 ] /User_Index_aqxx.html | INFO: Run CheckRoute Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:05+08:00 ] /User_Index_aqxx.html | INFO: Tag[ route_check ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:05+08:00 ] /User_Index_aqxx.html | INFO: Tag[ app_begin ] --START--
[ 2017-02-24T19:01:05+08:00 ] /User_Index_aqxx.html | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000000s ]
[ 2017-02-24T19:01:05+08:00 ] /User_Index_aqxx.html | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000000s ]
[ 2017-02-24T19:01:05+08:00 ] /User_Index_aqxx.html | SQL: SHOW COLUMNS FROM `pay_usersafetyinformation` [ RunTime:0.000000s ]
[ 2017-02-24T19:01:05+08:00 ] /User_Index_aqxx.html | SQL: SELECT * FROM `pay_usersafetyinformation` WHERE UserID=297  [ RunTime:0.000000s ]
